ensembl_gene_id	go_id
ZK616.8	GO:0006470
ZK616.8	GO:0016311
ZK616.8	GO:0004725
ZK616.8	GO:0016791
ZK616.8	GO:0005515
C08F8.2	GO:0032508
C08F8.2	GO:0005759
C08F8.2	GO:0016021
C08F8.2	GO:0003677
C08F8.2	GO:0003678
C08F8.2	GO:0042302
C08F8.2	GO:0003676
C08F8.2	GO:0004386
C08F8.2	GO:0005524
C08F8.2	GO:0016817
C08F8.2	GO:0007154
C08F8.2	GO:0009792
C08F8.2	GO:0007126
C08F8.2	GO:0042147
C08F8.2	GO:0090389
C08F8.2	GO:0005769
C08F8.2	GO:0005737
C08F8.2	GO:0045335
C08F8.2	GO:0035091
C08F8.2	GO:0005515
C08F8.2	GO:0005547
C08F8.2	GO:0043621
C08F8.2	GO:0040010
C33H5.2	GO:0007031
C33H5.2	GO:0040010
C33H5.2	GO:0005779
F49C12.13	GO:0015991
F49C12.13	GO:0016021
F49C12.13	GO:0033179
F49C12.13	GO:0015078
F49C12.13	GO:0006355
F49C12.13	GO:0007538
F49C12.13	GO:0000122
F49C12.13	GO:0005634
F49C12.13	GO:0043073
F49C12.13	GO:0000794
F49C12.13	GO:0003700
F49C12.13	GO:0043565
F49C12.13	GO:0003677
Y41E3.17	GO:0016021
B0218.7	GO:0005975
B0218.7	GO:0004553
B0218.7	GO:0015929
K07H8.7	GO:0006468
K07H8.7	GO:0002119
K07H8.7	GO:0040011
K07H8.7	GO:0040035
K07H8.7	GO:0002009
K07H8.7	GO:0010171
K07H8.7	GO:0000003
K07H8.7	GO:0007126
K07H8.7	GO:0007067
K07H8.7	GO:0000080
K07H8.7	GO:0009791
K07H8.7	GO:0016021
K07H8.7	GO:0005623
K07H8.7	GO:0004674
K07H8.7	GO:0004672
K07H8.7	GO:0005524
K07H8.7	GO:0004713
Y105C5B.19	GO:0005198
B0513.1	GO:0006468
B0513.1	GO:0016021
B0513.1	GO:0004672
B0513.1	GO:0005524
B0513.1	GO:0004713
F55B11.1	GO:0055114
F55B11.1	GO:0016021
F55B11.1	GO:0009055
F55B11.1	GO:0051536
F55B11.1	GO:0016491
F55B11.1	GO:0046872
F55B11.1	GO:0051537
F55B11.1	GO:0004854
F55B11.1	GO:0004855
F55B11.1	GO:0050660
F55B11.1	GO:0003824
F55B11.1	GO:0016614
F55B11.1	GO:0005506
Y45F10B.5	GO:0006810
Y45F10B.5	GO:0055085
Y45F10B.5	GO:0016020
Y45F10B.5	GO:0016021
Y45F10B.5	GO:0005215
R09H10.2	
F13B12.6	GO:0016021
F13B12.6	GO:0005515
C18H7.5	GO:0016021
C18H7.5	GO:0008270
C23H5.7	GO:0006355
C23H5.7	GO:0043401
C23H5.7	GO:0005634
C23H5.7	GO:0003700
C23H5.7	GO:0003707
C23H5.7	GO:0008270
C23H5.7	GO:0043565
M7.1	GO:0005975
M7.1	GO:0006030
M7.1	GO:0006032
M7.1	GO:0009792
M7.1	GO:0005576
M7.1	GO:0004553
M7.1	GO:0008061
M7.1	GO:0004568
M7.1	GO:0016881
M7.1	GO:0040011
ZK593.2	
ZK593.2	GO:0016021
W08D2.5	GO:0006812
W08D2.5	GO:0016021
W08D2.5	GO:0008270
W08D2.5	GO:0019829
W08D2.5	GO:0016887
W08D2.5	GO:0000166
W08D2.5	GO:0046872
W03F8.2	GO:0006468
W03F8.2	GO:0005634
W03F8.2	GO:0018024
W03F8.2	GO:0004672
W03F8.2	GO:0005524
W03F8.2	GO:0005515
W03F8.2	GO:0016772
Y57G11B.6	GO:0009113
Y57G11B.6	GO:0009058
Y57G11B.6	GO:0006189
Y57G11B.6	GO:0005737
Y57G11B.6	GO:0004637
Y57G11B.6	GO:0003824
Y57G11B.6	GO:0016742
Y57G11B.6	GO:0004644
Y57G11B.6	GO:0004641
Y57G11B.6	GO:0005524
Y57G11B.6	GO:0046872
C05C12.5	
C06E7.6	
Y57G11C.499	GO:0005515
T25B9.6	GO:0005506
T25B9.6	GO:0020037
ZC168.6	GO:0070588
ZC168.6	GO:0006811
ZC168.6	GO:0055085
ZC168.6	GO:0040007
ZC168.6	GO:0002119
ZC168.6	GO:0000003
ZC168.6	GO:0043051
ZC168.6	GO:0045760
ZC168.6	GO:0051899
ZC168.6	GO:0005891
ZC168.6	GO:0016020
ZC168.6	GO:0016021
ZC168.6	GO:0005245
ZC168.6	GO:0005216
ZC168.6	GO:0008332
ZC168.6	GO:0005198
K08D10.9	
M02B7.4	
Y73B6BL.288	GO:0016021
R13A1.5	GO:0016021
R13A1.5	GO:0004091
Y105C5A.10	GO:0016021
B0564.10	GO:0006355
B0564.10	GO:0016021
B0564.10	GO:0005634
B0564.10	GO:0042302
B0564.10	GO:0003700
B0564.10	GO:0043565
B0564.10	GO:0003677
B0564.10	GO:0006071
B0564.10	GO:2001070
B0564.10	GO:0008889
B0564.10	GO:0019915
T28F3.3	GO:0008152
T28F3.3	GO:0005975
T28F3.3	GO:0030259
T28F3.3	GO:0030001
T28F3.3	GO:0055085
T28F3.3	GO:0016021
T28F3.3	GO:0016020
T28F3.3	GO:0016758
T28F3.3	GO:0030246
T28F3.3	GO:0046873
R08C7.2	GO:0016020
R08C7.2	GO:0005856
R08C7.2	GO:0016459
R08C7.2	GO:0016021
R08C7.2	GO:0003774
R08C7.2	GO:0005524
R08C7.2	GO:0018991
C34D4.3	GO:0016021
C34D4.3	GO:0005887
C34D4.3	GO:0055120
C34D4.3	GO:0005198
F55G11.4	GO:0040011
F19C7.3	GO:0005515
C08F11.11	GO:0016021
C08F11.11	
Y105C5A.22	
Y71G10AL.1	
Y71G10AL.1	GO:0005622
Y71G10AL.1	GO:0008270
Y66H1A.2	GO:0019915
Y66H1A.2	GO:0016021
Y66H1A.2	GO:0009059
Y66H1A.2	GO:0009792
Y66H1A.2	GO:0040011
Y66H1A.2	GO:0040010
Y66H1A.2	GO:0000287
Y66H1A.2	GO:0008897
C50F7.5	
F38A5.11	GO:0006470
F38A5.11	GO:0016311
F38A5.11	GO:0009792
F38A5.11	GO:0040007
F38A5.11	GO:0002119
F38A5.11	GO:0016020
F38A5.11	GO:0004725
F38A5.11	GO:0008138
F38A5.11	GO:0016791
F32E10.8	GO:0005515
Y73F8A.2	GO:0006811
Y73F8A.2	GO:0006810
Y73F8A.2	GO:0016020
Y73F8A.2	GO:0016021
Y73F8A.2	GO:0045211
Y73F8A.2	GO:0005230
M18.5	GO:0005634
M18.5	GO:0005737
M18.5	GO:0016021
M18.5	GO:0005515
M18.5	GO:0003676
M18.5	GO:0004867
ZC416.2	GO:0006468
ZC416.2	GO:0004713
C01B10.10	GO:0004091
W03B1.7	GO:0016747
F44D12.5	GO:0006886
F44D12.5	GO:0005622
F44D12.5	GO:0005198
C11D2.1	GO:0016021
F17E9.3	
W02A2.2	GO:0006810
W02A2.2	GO:0005215
W02A2.2	GO:0008289
C33D9.13	GO:0016021
ZK792.4	GO:0006974
ZK792.4	GO:0008270
ZK792.4	GO:0005515
ZK792.4	GO:0006355
ZK792.4	GO:0043401
ZK792.4	GO:0018991
ZK792.4	GO:0040011
ZK792.4	GO:0019915
ZK792.4	GO:0040010
ZK792.4	GO:0002119
ZK792.4	GO:0040018
ZK792.4	GO:0009792
ZK792.4	GO:0000003
ZK792.4	GO:0010171
ZK792.4	GO:0018996
ZK792.4	GO:0008406
ZK792.4	GO:0040026
ZK792.4	GO:0040039
ZK792.4	GO:0006915
ZK792.4	GO:0005634
ZK792.4	GO:0003700
ZK792.4	GO:0003707
ZK792.4	GO:0043565
ZK792.4	GO:0003677
R05G6.10	GO:0051056
R05G6.10	GO:0007264
R05G6.10	GO:0016021
R05G6.10	GO:0005622
R05G6.10	GO:0005085
C28D4.8	GO:0008152
C28D4.8	GO:0016021
C28D4.8	GO:0016787
Y116A8C.29	GO:0006979
Y116A8C.29	GO:0055114
Y116A8C.29	GO:0004602
C42C1.14	GO:0006812
C42C1.14	GO:0055085
C42C1.14	GO:0006412
C42C1.14	GO:0016020
C42C1.14	GO:0016021
C42C1.14	GO:0005622
C42C1.14	GO:0005840
C42C1.14	GO:0008324
C42C1.14	GO:0003735
C42C1.14	GO:0009792
C45E5.2	GO:0006511
C45E5.2	GO:0005975
C45E5.2	GO:0006032
C45E5.2	GO:0004553
C45E5.2	GO:0004568
F26D10.8	GO:0006813
F26D10.8	GO:0051260
F26D10.8	GO:0006811
F26D10.8	GO:0055085
F26D10.8	GO:0030163
F26D10.8	GO:0034220
F26D10.8	GO:0008076
F26D10.8	GO:0016020
F26D10.8	GO:0016021
F26D10.8	GO:0005249
F26D10.8	GO:0005216
F26D10.8	GO:0005244
Y55F3C.4	
C34H4.5	GO:0010508
C34H4.5	GO:0008219
C34H4.5	GO:0005622
C34H4.5	GO:0008270
C34H4.5	GO:0005634
C34H4.5	GO:0005737
C34H4.5	GO:0005525
Y59E9AR.7	GO:0005198
Y37E11AR.4	GO:0008270
Y37E11AR.4	GO:0070290
C49C3.6	GO:0007186
C49C3.6	GO:0016021
C43F9.9	GO:0006811
C43F9.9	GO:0006810
C43F9.9	GO:0016021
C43F9.9	GO:0016020
C43F9.9	GO:0045211
C43F9.9	GO:0005230
F58F6.5	
Y59E9AR.9	GO:0016021
Y59E9AR.9	GO:0004064
F52G2.2	GO:0016021
F52G2.2	GO:0008152
F52G2.2	GO:0009081
F52G2.2	GO:0009792
F52G2.2	GO:0002119
F52G2.2	GO:0005739
F52G2.2	GO:0003824
F52G2.2	GO:0004084
B0478.1	GO:0006139
B0478.1	GO:0046034
B0478.1	GO:0006468
B0478.1	GO:0005737
B0478.1	GO:0005524
B0478.1	GO:0019205
B0478.1	GO:0004017
B0478.1	GO:0004672
B0478.1	GO:0004707
B0478.1	GO:0004674
B0478.1	GO:0016772
B0478.1	GO:0007254
B0478.1	GO:0030050
B0478.1	GO:0016021
B0478.1	GO:0005515
CC8.3	GO:0017157
CC8.3	GO:0048489
CC8.3	GO:0016020
CC8.3	GO:0016021
CC8.3	GO:0008021
C32H11.8	GO:0006811
C32H11.8	GO:0006810
C32H11.8	GO:0016021
C32H11.8	GO:0016020
C32H11.8	GO:0045211
C32H11.8	GO:0005230
C09G12.1	GO:0006355
C09G12.1	GO:0016021
C09G12.1	GO:0005923
C09G12.1	GO:0005198
C09G12.1	GO:0003700
C09G12.1	GO:0043565
C09G12.1	GO:0003677
C49A9.9	
C49A9.9	GO:0055085
C49A9.9	GO:0016021
C49A9.9	GO:0022857
Y42H9AR.1	GO:0005634
Y42H9AR.1	GO:0003677
Y42H9AR.1	GO:0003713
Y42H9AR.1	GO:0005515
Y42H9AR.1	GO:0016021
Y42H9AR.1	GO:0006468
Y42H9AR.1	GO:0004672
Y42H9AR.1	GO:0005524
Y42H9AR.1	GO:0004674
Y42H9AR.1	GO:0004713
F57H12.6	GO:0007186
F57H12.6	GO:0040011
F57H12.6	GO:0032094
F57H12.6	GO:0040012
F57H12.6	GO:0007212
F57H12.6	GO:0007191
F57H12.6	GO:0046959
F57H12.6	GO:0007638
F57H12.6	GO:0016021
F57H12.6	GO:0001588
F57H12.6	GO:0051379
F57H12.6	GO:0051380
F53B2.5	GO:0005515
F53B2.5	GO:0005488
Y73B6BL.19	GO:0071688
Y73B6BL.19	GO:0051260
Y73B6BL.19	GO:0006811
Y73B6BL.19	GO:0055085
Y73B6BL.19	GO:0016020
Y73B6BL.19	GO:0005515
Y73B6BL.19	GO:0005216
C33D9.1	GO:0006812
C33D9.1	GO:0055085
C33D9.1	GO:0019915
C33D9.1	GO:0046579
C33D9.1	GO:0040026
C33D9.1	GO:0071577
C33D9.1	GO:0071294
C33D9.1	GO:0035023
C33D9.1	GO:0016021
C33D9.1	GO:0005886
C33D9.1	GO:0005622
C33D9.1	GO:0008324
C33D9.1	GO:0005385
C33D9.1	GO:0005089
C33D9.1	GO:0046872
C33D9.1	GO:0005515
C33D9.1	GO:0005543
C33D9.1	GO:0007010
C33D9.1	GO:0030036
C33D9.1	GO:0008340
C33D9.1	GO:0015629
C33D9.1	GO:0003779
K08D10.10	GO:0006511
K08D10.10	GO:0004221
ZK550.3	GO:0006508
ZK550.3	GO:0004222
Y24D9A.1	GO:0006368
Y24D9A.1	GO:0008023
C49A9.2	GO:0010171
C49A9.2	GO:0005516
F53H1.1	GO:0003676
F53H1.1	GO:0005524
F53H1.1	GO:0008026
F53H1.1	GO:0004386
F33D4.5	GO:0006412
F33D4.5	GO:0015934
F33D4.5	GO:0003723
F33D4.5	GO:0003735
K08E4.8	GO:0016246
K08E4.8	GO:0033227
K08E4.8	GO:0016021
K08E4.8	GO:0051033
ZK550.4	GO:0006367
ZK550.4	GO:0006355
ZK550.4	GO:0008270
ZK550.4	GO:0043565
Y41E3.461	GO:0016021
C49H3.1	GO:0006182
C49H3.1	GO:0006468
C49H3.1	GO:0009190
C49H3.1	GO:0035556
C49H3.1	GO:0016020
C49H3.1	GO:0016021
C49H3.1	GO:0004675
C49H3.1	GO:0005024
C49H3.1	GO:0004672
C49H3.1	GO:0005524
C49H3.1	GO:0016849
C49H3.1	GO:0016772
Y38C1AA.7	GO:0071688
Y38C1AA.7	GO:0016020
Y38C1AA.7	GO:0016021
Y38C1AA.7	GO:0005886
Y38C1AA.7	GO:0005515
C47E12.1	GO:0006418
C47E12.1	GO:0006434
C47E12.1	GO:0005737
C47E12.1	GO:0000166
C47E12.1	GO:0004812
C47E12.1	GO:0005524
C47E12.1	GO:0004828
C47E12.1	GO:0038032
C47E12.1	GO:0009792
C47E12.1	GO:0000003
T19E7.3	GO:0009792
T19E7.3	GO:0006914
T19E7.3	GO:0016021
F29B9.4	GO:0007010
F29B9.4	GO:0030036
F29B9.4	GO:0015629
F29B9.4	GO:0055120
F29B9.4	GO:0003779
F29B9.4	GO:0005515
F29B9.4	GO:0018395
F29B9.4	GO:0009792
F29B9.4	GO:0002119
F29B9.4	GO:0040007
F29B9.4	GO:0040011
F29B9.4	GO:0005634
F29B9.4	GO:0070815
F29B9.4	GO:0046983
F29B9.4	GO:0016021
B0513.6	GO:0016021
C28D4.2	GO:0016772
C28D4.2	GO:0009792
C28D4.2	GO:0005828
C28D4.2	GO:0005634
C28D4.2	GO:0008152
C28D4.2	GO:0005975
C28D4.2	GO:0030259
C28D4.2	GO:0016021
C28D4.2	GO:0016758
C28D4.2	GO:0030246
F20C5.2	GO:0040010
F20C5.2	GO:0040035
F20C5.2	GO:0000003
F20C5.2	GO:0040011
F20C5.2	GO:0040007
F20C5.2	GO:0002119
F20C5.2	GO:0009792
F20C5.2	GO:0007018
F20C5.2	GO:0005622
F20C5.2	GO:0005875
F20C5.2	GO:0008270
F20C5.2	GO:0003777
F20C5.2	GO:0005524
F20C5.2	GO:0016021
F20C5.2	GO:0008152
F20C5.2	GO:0009396
F20C5.2	GO:0055114
F20C5.2	GO:0016491
F20C5.2	GO:0003824
F20C5.2	GO:0004488
F20C5.2	GO:0008146
F01D4.2	GO:0008152
F01D4.2	GO:0016021
F01D4.2	GO:0016758
ZK795.3	GO:0008440
ZK795.3	
Y37A1B.5	GO:0006355
Y37A1B.5	GO:0003700
Y37A1B.5	GO:0043565
Y37A1B.5	GO:0008430
C46A5.1	GO:0010171
C46A5.1	GO:0006470
C46A5.1	GO:0016311
C46A5.1	GO:0016021
C46A5.1	GO:0004725
C46A5.1	GO:0016791
F22B3.1	GO:0006355
F22B3.1	GO:0009792
F22B3.1	GO:0000003
F22B3.1	GO:0008340
F22B3.1	GO:0002009
F22B3.1	GO:0001556
F22B3.1	GO:0030728
F22B3.1	GO:0008354
F22B3.1	GO:0008544
F22B3.1	GO:1900194
F22B3.1	GO:0006334
F22B3.1	GO:0005634
F22B3.1	GO:0000786
F22B3.1	GO:0003700
F22B3.1	GO:0043565
F22B3.1	GO:0003677
F22B3.1	GO:0046982
F54E12.4	GO:0006334
F54E12.4	GO:0005811
F54E12.4	GO:0035267
F54E12.4	GO:0016021
F54E12.4	GO:0000786
F54E12.4	GO:0005634
F54E12.4	GO:0003677
F54E12.4	GO:0046982
Y64G10A.2	
F17E9.8	GO:0006811
F17E9.8	GO:0006810
F17E9.8	GO:0016020
F17E9.8	GO:0016021
F17E9.8	GO:0045211
F17E9.8	GO:0005230
C42C1.7	GO:0008272
C42C1.7	GO:0055085
C42C1.7	GO:0016020
C42C1.7	GO:0016021
C42C1.7	GO:0016323
C42C1.7	GO:0005929
C42C1.7	GO:0015116
C42C1.7	GO:0008271
C42C1.7	GO:0016747
C42C1.7	GO:0018991
C42C1.7	GO:0040011
C42C1.7	GO:0040010
C42C1.7	GO:0007411
C42C1.7	GO:0007413
C42C1.7	GO:0006468
C42C1.7	GO:0004672
C42C1.7	GO:0005524
C42C1.7	GO:0004674
C06A6.2	GO:0018991
C06A6.2	GO:0009792
C06A6.2	
C18H7.9	
ZK829.1	GO:0016021
F56D6.9	GO:0071688
F56D6.9	GO:0009792
F56D6.12	
Y59E9AL.3	GO:0006811
Y59E9AL.3	GO:0006810
Y59E9AL.3	GO:0016020
Y59E9AL.3	GO:0016021
Y59E9AL.3	GO:0045211
Y59E9AL.3	GO:0005230
Y57G11C.33	
Y57G11C.33	GO:0016021
R05G6.4	GO:0007264
R05G6.4	GO:0015031
R05G6.4	GO:0006184
R05G6.4	GO:0007165
R05G6.4	GO:0005622
R05G6.4	GO:0016020
R05G6.4	GO:0005525
R05G6.4	GO:0003924
C28C12.8	GO:0016021
C28C12.8	GO:0046983
Y57G11C.1131	GO:0040010
Y57G11C.1131	GO:0040011
Y57G11C.1131	GO:0040007
Y57G11C.1131	GO:0002119
Y57G11C.1131	GO:0043050
Y57G11C.1131	GO:0007631
Y57G11C.1131	GO:0005622
Y57G11C.1131	GO:0008270
Y9C9A.12	GO:0006468
Y9C9A.12	GO:0043053
Y9C9A.12	GO:0008340
Y9C9A.12	GO:0008286
Y9C9A.12	GO:0005622
Y9C9A.12	GO:0004674
Y9C9A.12	GO:0004672
Y9C9A.12	GO:0005524
Y9C9A.12	GO:0005543
Y9C9A.12	GO:0004713
Y9C9A.12	GO:0005515
C28D4.10	GO:0005515
F28D1.4	GO:0016021
F28D1.4	GO:0016787
T08B6.1	GO:0016021
Y43D4A.5	GO:0006511
Y43D4A.5	
Y43D4A.5	GO:0000902
Y43D4A.5	GO:0040007
Y43D4A.5	GO:0002119
Y43D4A.5	GO:0010171
Y43D4A.5	GO:0000003
Y43D4A.5	GO:0040011
Y43D4A.5	GO:0042221
Y43D4A.5	GO:0009306
Y43D4A.5	GO:0006950
Y43D4A.5	GO:0030968
Y43D4A.5	GO:0034663
Y43D4A.5	GO:0016887
Y43D4A.5	GO:0008152
Y43D4A.5	GO:0016021
Y43D4A.5	GO:0016787
C49C3.21	GO:0040010
C49C3.21	GO:0016021
K08D8.2	GO:0061199
K08D8.2	GO:0005615
W03D2.11	GO:0044237
W03D2.11	GO:0008152
W03D2.11	GO:0006694
W03D2.11	GO:0055114
W03D2.11	GO:0009058
W03D2.11	GO:0003824
W03D2.11	GO:0050662
W03D2.11	GO:0016491
W03D2.11	GO:0003854
W03D2.11	GO:0016616
T04A11.6	GO:0006310
T04A11.6	GO:0044237
T04A11.6	GO:0006260
T04A11.6	GO:0006281
T04A11.6	GO:0005622
T04A11.6	GO:0003676
T04A11.6	GO:0004386
T04A11.6	GO:0005524
T04A11.6	GO:0008026
T04A11.6	GO:0000166
T04A11.6	GO:0003824
T04A11.6	GO:0043140
Y105C5B.25	GO:0016021
T04B2.2	GO:0008340
T04B2.2	GO:0006468
T04B2.2	GO:0004672
T04B2.2	GO:0005524
T04B2.2	GO:0005515
T04B2.2	GO:0004713
T04B2.2	GO:0016772
T04B2.2	GO:0071805
T04B2.2	GO:0016020
T04B2.2	GO:0016021
T04B2.2	GO:0005267
Y69A2AR.23	
T12G3.6	GO:0008152
T12G3.6	GO:0006694
T12G3.6	GO:0055114
T12G3.6	GO:0009058
T12G3.6	GO:0016021
T12G3.6	GO:0016491
T12G3.6	GO:0003854
T12G3.6	GO:0016616
T12G3.6	
K11H12.9	GO:0006468
K11H12.9	GO:0016021
K11H12.9	GO:0004672
K11H12.9	GO:0005524
K11H12.9	GO:0016772
T02D1.4	GO:0018991
T02D1.4	GO:0040011
T02D1.4	GO:0040007
T02D1.4	GO:0002119
T02D1.4	GO:0040010
T02D1.4	GO:0009792
T02D1.4	GO:0010171
T02D1.4	GO:0000003
T02D1.4	GO:0002009
T02D1.4	GO:0040035
T09A12.2	GO:0006979
T09A12.2	GO:0055114
T09A12.2	GO:0004602
Y73B6BL.36	GO:0006355
Y73B6BL.36	GO:0006810
Y73B6BL.36	GO:0005634
Y73B6BL.36	GO:0016021
Y73B6BL.36	GO:0003700
F35D6.1	GO:0005515
F35D6.1	GO:0005975
F35D6.1	GO:0004553
ZK896.5	
K02B2.6	
C35B1.1	GO:0009792
C35B1.1	GO:0040007
C35B1.1	GO:0002119
C35B1.1	GO:0040027
C35B1.1	GO:0042659
C35B1.1	GO:0005634
C35B1.1	GO:0005515
C35B1.1	GO:0003676
C35B1.1	GO:0016881
Y38F2AL.3	GO:0015991
Y38F2AL.3	GO:0033180
Y38F2AL.3	GO:0015078
Y38F2AL.3	GO:0009790
Y38F2AL.3	GO:0030728
Y38F2AL.3	GO:0016246
Y38F2AL.3	GO:0033227
Y38F2AL.3	GO:0016471
Y38F2AL.3	GO:0016021
Y38F2AL.3	GO:0016787
Y38F2AL.3	GO:0051033
H06H21.10	GO:0006629
H06H21.10	GO:0006812
H06H21.10	GO:0015914
H06H21.10	GO:0016021
H06H21.10	GO:0004806
H06H21.10	GO:0019829
H06H21.10	GO:0000287
H06H21.10	GO:0004012
H06H21.10	GO:0005524
H06H21.10	GO:0000166
H06H21.10	GO:0046872
Y43B11AR.3	GO:0006334
Y43B11AR.3	GO:0000003
Y43B11AR.3	GO:0009792
Y43B11AR.3	GO:0007281
Y43B11AR.3	GO:0051729
Y43B11AR.3	GO:0006915
Y43B11AR.3	GO:0006396
Y43B11AR.3	GO:0001522
Y43B11AR.3	GO:0009451
Y43B11AR.3	GO:0005634
Y43B11AR.3	GO:0000786
Y43B11AR.3	GO:0005737
Y43B11AR.3	GO:0000784
Y43B11AR.3	GO:0003677
Y43B11AR.3	GO:0003723
Y43B11AR.3	GO:0009982
ZC410.7	
ZC410.7	GO:0016021
B0035.11	
B0035.11	GO:0006412
B0035.11	GO:0040010
B0035.11	GO:0009792
B0035.11	GO:0040018
B0035.11	GO:0000003
B0035.11	GO:0040007
B0035.11	GO:0002119
B0035.11	GO:0040035
B0035.11	GO:0005840
B0035.11	GO:0003735
B0001.7	GO:0008340
B0001.7	
B0001.7	GO:0016021
T13A10.6	GO:0006629
T13A10.6	GO:0008202
T13A10.6	GO:0055114
T13A10.6	GO:0005737
T13A10.6	GO:0016021
T13A10.6	GO:0016020
T13A10.6	GO:0016627
T13A10.6	GO:0003865
C47E12.12	
Y37E11AR.2	GO:0006511
Y37E11AR.2	GO:0007275
Y37E11AR.2	GO:0005634
Y37E11AR.2	GO:0005515
Y37E11AR.2	GO:0008270
F55G1.1	GO:0032313
F55G1.1	GO:0019915
F55G1.1	GO:0005622
F55G1.1	GO:0005097
K11H12.5	GO:0016021
K08C7.3	GO:0007155
K08C7.3	GO:0005604
K08C7.3	GO:0005515
K08C7.3	GO:0016021
K08C7.3	GO:0010171
K08C7.3	GO:0042302
K08C7.3	GO:0008270
K08C7.3	GO:0030163
K08C7.3	GO:0034220
K08C7.3	GO:0005921
K08C7.3	GO:0005911
K08C7.3	GO:0005243
K08C7.3	GO:0071805
K08C7.3	GO:0040011
K08C7.3	GO:0006937
K08C7.3	GO:0016020
K08C7.3	GO:0005267
K08C7.3	GO:0015271
Y43C5A.2	GO:0045202
Y43C5A.2	GO:0005737
Y43C5A.2	GO:0005634
Y43C5A.2	
R102.3	
B0547.1	GO:0006355
B0547.1	GO:0019915
B0547.1	GO:0009792
B0547.1	GO:0000003
B0547.1	GO:0005634
B0547.1	GO:0005515
B0547.1	GO:0003700
B0547.1	GO:0043565
B0547.1	GO:0003677
F54D1.4	GO:0006355
F54D1.4	GO:0043401
F54D1.4	GO:0016021
F54D1.4	GO:0005634
F54D1.4	GO:0003700
F54D1.4	GO:0003707
F54D1.4	GO:0008270
F54D1.4	GO:0043565
C28C12.13	GO:0040035
C06G8.3	GO:0030001
C06G8.3	GO:0055085
C06G8.3	GO:0016021
C06G8.3	GO:0016020
C06G8.3	GO:0046873
F38A5.14	
F38E11.5	GO:0006468
F38E11.5	GO:0007165
F38E11.5	GO:0038032
F38E11.5	GO:0006886
F38E11.5	GO:0016192
F38E11.5	GO:0030117
F38E11.5	GO:0004703
F38E11.5	GO:0005524
F38E11.5	GO:0004672
F38E11.5	GO:0004674
F38E11.5	GO:0004713
F38E11.5	GO:0005515
F38E11.5	GO:0005198
C09G9.6	GO:0005515
C09G9.6	GO:0003676
C09G9.6	GO:0008270
Y4C6B.7	GO:0016787
M70.2	GO:0007186
M70.2	GO:0016021
M70.2	GO:0004983
T13A10.1	GO:0006888
T13A10.1	GO:0005622
T13A10.1	GO:0005801
H21P03.2	GO:0006281
H21P03.2	GO:0005634
H21P03.2	GO:0030915
Y5F2A.2	GO:0000380
Y5F2A.2	GO:0040012
Y5F2A.2	GO:0032956
Y5F2A.2	GO:0016607
Y5F2A.2	GO:0030529
Y5F2A.2	GO:0005615
Y5F2A.2	GO:0003676
Y5F2A.2	GO:0036002
Y5F2A.2	GO:0097157
Y5F2A.2	GO:0005515
Y5F2A.2	GO:0009792
Y5F2A.2	GO:0040011
Y5F2A.2	GO:0018991
Y5F2A.2	GO:0040010
Y5F2A.2	GO:0040035
C33A12.2	GO:0000003
C33A12.2	GO:0040011
C33A12.2	GO:0018991
C33A12.2	GO:0016020
C33A12.2	GO:0016021
F35H10.10	GO:0007186
F35H10.10	GO:0016021
F35H10.10	GO:0004930
K07H8.12	GO:0007275
K07H8.12	GO:0042600
T28H11.3	GO:0009792
T28H11.3	GO:0003796
Y43C5A.7	GO:0007186
Y43C5A.7	GO:0016021
T26C12.1	GO:0000287
T26C12.1	GO:0030976
T26C12.1	GO:0003824
R09E10.10	
C24F3.4	GO:0009435
C24F3.4	GO:0003952
C24F3.4	GO:0005524
C24F3.4	GO:0040010
C24F3.4	GO:0006807
C24F3.4	GO:0016810
C24F3.4	GO:0006869
C24F3.4	GO:0008340
C24F3.4	GO:0031983
C24F3.4	GO:0042718
C24F3.4	GO:0031410
C24F3.4	GO:0005319
C24F3.4	GO:0006468
C24F3.4	GO:0016246
C24F3.4	GO:0005737
C24F3.4	GO:0004672
C24F3.4	GO:0004713
D2024.2	GO:0008152
D2024.2	GO:0016787
T22B3.2	GO:0009792
T22B3.2	GO:0016021
T22B3.2	GO:0005515
T22B3.2	GO:0003676
Y67A10A.11	
Y57G11B.3	GO:0040011
Y57G11B.3	GO:0000003
Y57G11B.3	GO:0040007
Y57G11B.3	GO:0002119
Y57G11B.3	GO:0040035
Y57G11B.3	GO:0009792
Y57G11B.3	GO:0016021
C10C5.6	GO:0005488
C10C5.6	GO:0005515
C10C5.6	GO:0019915
C10C5.6	GO:0007165
C10C5.6	GO:0005578
C10C5.6	GO:0005509
T11B7.5	
T11B7.5	GO:0016021
Y76B12C.3	GO:0006468
Y76B12C.3	GO:0009190
Y76B12C.3	GO:0042048
Y76B12C.3	GO:0050918
Y76B12C.3	GO:0050919
Y76B12C.3	GO:0008355
Y76B12C.3	GO:0016021
Y76B12C.3	GO:0005929
Y76B12C.3	GO:0004672
Y76B12C.3	GO:0005524
Y76B12C.3	GO:0016849
F55G1.13	GO:0006685
F55G1.13	GO:0006629
F55G1.13	GO:0006814
F55G1.13	GO:0005576
F55G1.13	GO:0005622
F55G1.13	GO:0016020
F55G1.13	GO:0004767
F55G1.13	GO:0016787
