ensembl_gene_id	entrezgene
C09D4.6	182447
M04C9.3	187440
Y37F4.8	3565857
Y74C10AR.2	171808
F36A2.6	172693
C32F10.1	172253
ZK909.4	173365
Y39G10AR.15	171794
K02F2.2	172408
C01A2.9	6418610
C27C7.5	182958
K08C9.7	187141
W05F2.4	3896724
Y63D3A.7	173279
F25H2.13	172946
Y53C10A.12	173078
Y71G12B.21	171728
T03F1.11	171962
F30A10.5	172777
K02A11.3	186864
T09E11.9	188337
T26E3.5	NA
C03D6.5	172812
Y71A12B.10	190580
Y37E3.7	171766
Y71F9AR.2	190589
B0414.7	172246
Y48G10A.1	173220
F37F2.3	NA
F56F4.5	172298
R119.1	171626
T19A6.3	172625
E03H4.5	184020
F59C6.2	186602
M04D5.3	7040162
ZC328.5	172341
F55A3.5	172983
C10G11.2	191861
C45E1.1	171884
C17D12.3	173046
C17D12.3	173047
T10B11.8	172425
H15N14.2	266842
H15N14.2	13180975
Y18H1A.14	3565894
F02E9.2	172626
W09C5.12	13182830
T02G6.1	187996
Y92H12BR.6	171705
F56H6.3	186414
C47F8.3	183559
Y106G6A.2	172847
C43E11.7	183413
F56H6.12	186422
Y47H9A.1	173046
Y47H9A.1	173047
Y52B11A.2	173001
K07A3.2	171816
Y105E8B.1	173319
Y71G12B.13	190600
C41D11.2	172044
K04G2.6	172589
W01B11.5	189086
Y37E3.13	171771
E01A2.7	171999
T05E8.2	188129
C17H1.10	3565621
D1081.11	6418578
C26C6.7	182935
Y48G1BL.7	3565824
Y54E10A.3	171897
C36B1.5	183250
Y87G2A.14	190780
F27C1.4	172193
Y48G8AL.8	171692
ZK1025.7	173031
T08B2.9	172311
Y39G10AR.7	189772
T25G3.2	172508
F55D12.5	3565799
Y71F9B.4	171834
Y51F10.10	245997
Y54E10BR.1	171881
F08A8.5	184168
F25H5.8	184939
Y48G1A.4	171622
F13G3.2	184430
K07A12.3	172673
F58D5.3	173088
Y48G1BM.7	190040
ZK973.8	191480
Y87G2A.19	3565150
B0205.1	172974
F28B3.6	172115
Y47G6A.2	171929
B0207.9	181838
F55A12.5	172181
ZK484.6	172290
Y106G6D.1	190915
M01E11.4	172210
ZC434.7	172906
F55A12.1	186279
F20G4.3	172562
Y6B3B.11	189371
F15D3.2	184525
Y110A7A.19	172153
M01E11.5	172211
D2030.12	3565410
C48B6.3	172419
D2030.7	172516
C41G7.8	6418576
F09C3.2	184226
F15D3.4	173039
F32H2.1	172711
F39H11.1	172675
Y26D4A.4	189545
C48E7.7	172316
T01H8.5	172646
F52F12.8	3565542
R13H8.1	172981
B0261.1	172168
R05D11.6	187613
F33D11.12	172257
DY3.7	172689
W08E3.2	173203
K07A12.8	7040151
Y106G6E.8	NA
T06A4.2	188157
B0041.7	172077
C54G4.4	172579
F31C3.2	173373
Y23H5B.8	189528
F36D1.4	185346
F25D7.4	172918
Y18D10A.6	189474
K04H8.2	187015
Y110A7A.13	172138
C25A1.1	172880
K11B4.1	173349
Y48G1A.2	171625
Y71F9AM.6	171865
Y74C10AL.2	171806
Y73E7A.1	171725
F28C12.2	185054
W04C9.6	189185
Y105E8A.17	173310
ZK256.1	173176
F54C1.5	172122
W01A8.3	189075
M01E5.2	173192
C06A5.7	172275
W10D5.3	172733
F07A5.5	184108
F10G8.5	172866
F35E2.8	185290
C37A5.6	13182953
W04G5.8	189203
ZK484.8	172292
F36D1.15	13182084
W03D8.7	189156
F41D3.8	185608
F33H2.7	185237
F21C3.3	184760
D2092.6	183964
C34G6.7	172264
C54G4.7	3565589
F52F12.2	186127
C47B2.8	353387
Y65B4BL.3	171640
R12E2.6	187842
F36D1.13	13182079
F36D1.13	13182080
W04G5.16	13182227
H25P06.5	13182103
ZK770.1	191422
D1007.16	172065
F47G4.1	185945
C25A1.6	172883
E03H4.11	184024
H25P06.2	173023
K02A11.2	186863
C04F12.4	172818
M01D7.2	171756
C47F8.2	183558
W02D9.10	173125
F56C11.1	171608
T09B4.9	172302
Y119C1B.1	172056
C32E12.3	172161
Y71G12B.4	171746
Y53H1A.1	173015
F36D1.8	185350
T28F2.5	171933
C55B7.6	183842
F59A3.10	186580
T12F5.5	171942
Y26D4A.12	3564819
F54D7.4	172096
F16A11.1	172764
ZK993.1	171689
D1081.8	172639
F13G3.9	172481
C10H11.1	172089
T08B2.2	188271
R06C7.4	172465
F26B1.6	184958
C31H5.7	3565903
Y51F10.5	245995
C18E3.2	172018
Y65B4A.7	190486
ZK265.2	172607
F08B6.4	172397
Y50C1A.2	190091
F32H2.6	185214
F26E4.7	172829
R09B3.4	173072
F56A3.4	172155
F18C12.4	3565959
C01H6.6	182093
C53D5.4	171617
D2005.7	7040189
M01E5.4	173194
F43G9.11	185718
K12C11.7	4926895
K10D3.6	172448
C45G3.3	183473
C01H6.1	182090
Y23H5A.3	171819
C55C2.1	183848
K02B12.5	172642
Y95B8A.12	190810
T05F1.2	172804
C35E7.10	172988
ZK1025.3	191492
Y71G12B.33	3564853
M01G12.9	187385
R06C7.1	172463
F56H6.1	186412
F16D3.7	184572
Y23H5B.9	189529
F53B6.2	172706
C41D11.7	172047
F39B2.8	3565054
F30A10.10	172782
Y47G6A.11	171914
Y105E8A.29	3565958
C35E7.1	172993
Y71G12B.23	171731
ZC334.2	173267
F33E2.6	185235
C04F12.5	182226
Y50C1A.1	171633
F31C3.3	173375
W02D9.2	173123
Y47H9C.5	173065
Y73E7A.6	171724
Y106G6H.14	172926
Y105E8A.14	173308
Y48G8AR.1	190048
C30F8.3	172136
Y87G2A.16	3565642
T07D10.6	259401
F22D6.9	184829
C27A12.3	182953
F43G9.13	172654
T08B2.11	172314
Y39G10AR.9	171789
F23C8.6	171801
Y53H1B.6	186784
Y53H1B.6	190249
T23G11.6	172529
W01A8.2	172436
T12F5.2	188456
F52F12.1	172841
F13G3.4	172476
C32F10.5	172250
Y74C9A.1	190694
H25P06.4	186784
H25P06.4	190249
C10G11.5	172327
F36D1.2	185344
F32A7.7	185187
C18E3.6	266829
B0261.7	172169
T02G6.7	188001
F28D9.4	173012
Y18D10A.21	189477
F54D7.3	186230
C54C8.9	183774
F32B4.6	185192
Y18H1A.6	171665
F49D11.9	172997
R05D7.1	187603
W03G9.5	189171
C53D5.5	171619
Y119C1B.10	191031
M01G12.10	187386
T23H2.2	172346
F58D5.8	186501
C32E8.2	171949
Y53H1A.4	3565585
Y26D4A.3	189544
C53H9.3	4363011
C25A1.7	172884
Y53C10A.3	190192
T09E11.5	188333
T22A3.5	172950
D2092.4	172378
M01E11.7	172215
F10D11.1	172632
C54G6.3	183815
F26E4.12	184981
F46A8.11	13182072
C50F2.3	171970
K10C3.6	172839
C43E11.6	172021
C48E7.3	172320
K04F10.4	172333
R05D11.8	172653
C06A5.5	172271
C06A5.5	172272
T06D10.3	6418601
ZC581.7	266838
W09C5.4	189313
T10B11.6	172424
F28C12.4	185056
Y54E10A.2	3565555
T23G11.11	7040138
T15D6.1	188530
B0205.3	172977
Y105E8B.4	173321
F57B10.11	172373
Y48G10A.2	173218
Y47H9C.12	190003
T02G6.2	NA
C37A5.9	173287
T28B8.1	172599
K07A1.16	3565336
Y48G8AL.12	171698
Y47D9A.1	172033
C24A11.2	182832
K08C9.1	173034
Y87G2A.13	173230
Y52B11A.10	173006
Y18D10A.25	173159
C03D6.4	172813
K09H9.7	187242
K07A12.1	172669
Y110A7A.14	172139
DY3.3	183973
E03H4.12	184025
Y71G12B.28	171748
W03D8.6	171846
B0379.3	172873
F30A10.9	172780
T22A3.4	172949
F26H9.5	172756
F36D1.7	185349
Y40B1B.6	173214
T23B3.6	188775
F55A12.2	172185
Y18H1A.4	171661
R11A5.6	187797
D1007.14	183891
Y54E10BL.2	171873
M01E5.6	173196
F56F4.2	186397
W04A4.6	3565636
Y54E10A.6	171890
Y48G8AL.7	171693
H06O01.3	172431
T06G6.1	188194
Y48G8AL.10	3565634
C36B1.13	3565179
Y52B11A.8	173004
K11D2.5	3565891
F55C7.7	171988
ZK524.2	172497
F15D3.5	184527
F55H12.5	172700
W03F11.5	171777
Y54E10A.13	190259
C55B7.3	172359
K07A1.2	172794
C54C8.4	173112
C16C2.4	172821
Y71A12B.9	190579
F48C1.5	185975
Y119C1B.4	172052
C25A1.12	172888
C17E4.6	172769
T01G9.5	172612
R06C7.10	172471
ZK265.4	191617
C31H5.1	183102
Y71G12B.18	171729
Y71G12B.12	171735
Y105E8A.12	173307
K06A5.4	172350
T24B1.1	172527
B0205.7	172978
T23D8.9	172859
C47B2.6	173171
K04G2.9	187008
F36H2.1	172748
C01H6.4	182092
D1037.5	171937
T26E3.8	173135
C09D4.3	172202
W10C8.2	171849
C36B1.3	172680
W05F2.2	189215
Y71F9AR.1	171868
F55A3.1	172986
M01A12.4	3896722
W01B11.1	171904
R05D11.3	172648
F49B2.1	173295
D2030.4	172513
F41D3.11	185611
C32F10.4	172248
F52A8.1	172482
F39H2.2	172664
W10C8.3	189331
C04F12.7	172819
F36A2.14	3565250
ZK39.10	6418616
F41D3.1	191729
T01H8.2	187970
T02E1.1	172606
T03F1.9	171964
Y105E8A.2	173298
C18E3.1	172019
Y23H5B.4	189527
ZC434.2	172901
F56C11.3	171611
ZK973.3	172035
C41G7.9	7040157
C17E4.9	182726
C04F1.1	172237
C01G8.2	172171
Y48G1C.7	171600
W03G9.6	172120
F39H2.1	172665
F26E4.5	172828
T22H2.4	188766
F02E9.1	184093
Y47G6A.13	189993
W04C9.2	171638
T22C1.1	172563
F56A3.2	172157
F44F1.6	173189
F08A8.2	173163
C27C7.7	182959
C06A5.10	3564771
C06A5.10	3565976
Y34D9A.10	189590
Y18D10A.8	173151
M04F3.1	172092
Y48G1BL.2	3565793
Y48G1BL.2	13179148
W06D4.5	189240
E03H4.6	184021
T05F1.5	172808
T16H5.1	171805
Y71F9B.7	171838
F26H9.6	172755
Y37F4.2	260018
Y71F9AL.6	171859
C24A11.6	182834
T21G5.1	266839
F26B1.4	184957
Y47G6A.9	171916
F12B6.1	171782
F55F8.2	172223
F55F8.7	172228
F10G8.9	172869
T09E11.8	188336
Y37E3.8	171767
T21E3.2	188696
C09D4.5	172201
F44F1.4	173190
Y71G12B.3	190597
K02F2.1	172409
T03F1.12	171969
T10E9.5	188383
Y54E10BL.6	171872
F23C8.4	171804
F33D11.1	185224
T09B4.5	172300
B0019.2	173147
C09H6.2	172597
K07A1.12	172802
F41D3.5	185605
F41D3.5	185610
W08E3.4	189290
W05B5.1	173177
C10G11.9	172325
C26C6.10	6418574
ZK1225.6	173187
ZC581.10	13180657
T02E1.8	3564953
F37E3.1	172345
W09C5.5	173234
F53G12.13	4926949
D1007.3	183886
C37A5.2	259409
F55H12.1	172701
F43G9.4	259386
Y47H9C.8	173068
W02D3.8	172391
C34G6.4	172262
F46F11.7	185873
Y48G1BM.9	190042
F59A3.13	13180285
T06G6.8	188200
Y71F9AL.18	266823
K04G2.5	172587
Y37E3.16	171773
F36F2.6	172719
C37A2.5	172398
T24D1.5	172853
W06D4.3	189239
Y18D10A.11	173153
F59A3.7	186578
Y106G6H.9	190927
T27A3.6	188966
W04G5.2	4363014
F36F2.4	172718
C27A12.8	172284
F36D1.10	3565164
F53B6.13	13181313
F56H6.8	186419
F25D7.3	172917
F31C3.5	185146
C01A2.4	182050
ZC123.4	171672
Y87G2A.5	173224
W04G5.6	173050
Y92H12BL.5	259365
M01G12.2	187379
Y47H10A.1	173089
C46H11.6	183523
F56G4.1	173024
T28F4.2	189058
F40E3.2	185532
Y106G6E.5	172890
Y110A7A.2	172151
T20F5.7	171979
F53G12.9	171603
F54A5.2	171678
F56A6.2	171650
T27C10.6	172995
R06C7.6	187641
Y110A7A.3	172150
R12E2.2	172011
Y106G6D.8	3565292
F53G12.1	171601
M04C9.1	187438
T06G6.6	188198
C06A5.1	182280
Y53C10A.6	190193
Y47H10A.4	173090
ZC334.9	3565006
ZK858.4	172737
C10H11.4	172086
F52F12.6	172845
F14B6.1	173101
Y74C9A.4	171592
F25H2.7	184937
F28H1.4	185084
B0025.5	13180429
W04A8.3	173254
R12E2.9	172004
F25D7.1	172915
K07A12.4	172672
F46F11.4	185872
R09B3.3	173071
F58D5.2	173087
F21C3.1	192072
F52A8.5	172486
C17E4.2	172766
Y18D10A.9	173152
F28D9.1	173013
C32E12.2	183125
T09B4.6	188317
Y54E10BR.6	171877
Y119C1B.11	3565394
F26B1.5	172328
F46F11.8	172220
F56A3.3	172156
C54G4.8	172582
F21C3.6	184761
F55A3.7	186272
F10D11.2	172633
F39B2.2	173347
C10H11.7	3565564
F08B6.2	172396
R12E2.8	172003
Y47G6A.20	171922
ZK265.1	191275
T04D1.3	172078
M01E5.1	187369
T15D6.4	188531
ZK484.7	191327
W09C3.2	189310
E03H4.8	184023
Y47G6A.3	189991
ZK337.5	191285
T27C10.4	188993
C41D11.1	172050
C41D11.1	13179994
K02B12.9	4362997
F13G3.8	172480
C36F7.4	172791
F27C1.6	172192
F47G4.4	173271
F26H9.1	185001
Y65B4A.8	171657
B0041.4	172074
R12E2.5	172005
W08E3.3	173205
R06C7.5	172466
W04G5.9	189204
ZK484.2	172288
K06A5.8	172355
F10G8.6	172868
R11A5.3	172555
D2005.6	183936
C09D1.2	NA
ZK270.1	173362
Y47G6A.30	3565592
F46F11.1	172221
D1081.5	183929
T20F5.6	171978
Y37H9A.5	6418609
B0511.6	172954
Y74C10AR.1	171809
Y39G10AR.14	171793
F08B6.3	184174
T28F2.3	189049
W01A8.6	189076
ZK858.1	172735
F28H1.5	185085
T27F6.2	189004
Y52B11A.4	173003
F36A2.7	172692
T27C10.2	188991
Y48G1A.3	171623
C47B2.9	173173
Y74C9A.5	171593
Y63D3A.8	173280
Y47D9A.4	189990
C17D12.9	7040194
ZK1053.3	191508
T04D3.2	173198
K09H9.3	187239
W02D9.6	189121
C32E8.12	13179817
H25P06.1	173022
C17D12.2	182722
T08B2.7	172310
E01A2.4	171995
H31G24.3	186795
F56H6.11	186421
Y65B4BR.3	191752
F30A10.3	172779
W03F11.1	171778
C01H6.7	172461
C01G8.6	172175
C46H11.2	172131
H27M09.3	172411
C37A2.6	183284
D2092.8	172380
K07A3.1	266822
R06C1.1	173074
C47B2.3	173167
C01A2.1	182049
F53B6.6	186153
Y71F9AL.16	171857
Y34D9A.3	171684
C34B2.10	172967
D1007.7	172064
F23C8.13	171799
Y26D4A.21	NA
K11D2.1	187290
ZK1025.8	173030
ZK1025.8	173032
D1081.10	6418579
W02A11.5	NA
C47F8.4	183560
T03F1.8	171963
C41G7.15	13181508
Y71F9B.14	190591
F25H2.2	172937
C36B1.6	183251
C36B1.14	3896719
F15C11.2	172434
F10D11.5	172634
F30A10.4	185124
K07G5.1	172455
C15A11.1	172492
F52B5.3	172615
B0261.5	181890
Y105E8A.5	260219
C10G11.1	182505
T22A3.8	172952
D2092.5	183963
F16C3.4	3565653
Y48G10A.6	3564861
F55A12.6	186280
F46A9.5	172775
T09E11.12	4927042
Y47G6A.18	171919
C41G7.5	172788
Y48G1BL.4	190032
F56H1.5	172241
F08A8.1	173162
R12E2.13	172010
Y37E3.19	4363008
F53B6.9	172707
Y105E8B.5	173323
C06A5.8	172276
B0025.2	172278
W04A4.2	189178
F47B3.3	185886
F32B5.8	171829
Y106G6G.6	3564769
C41D11.6	183377
F29D10.4	172698
Y23H5B.5	171811
Y48G1C.11	353379
T19A6.2	172624
C50F2.10	266826
T05E8.3	172199
F49D11.1	172999
F55C7.2	186288
Y18D10A.16	173157
F46F11.11	3565662
C50F2.6	171974
F56F4.6	186400
W03G9.2	189170
F52F12.9	3565818
F33E2.2	173128
F33E2.2	13182525
T10B11.1	188368
F32H2.5	172715
R10A10.1	187758
Y65B4A.1	171656
ZC434.6	172905
C49A1.4	173293
Y106G6A.4	172848
M01E11.3	172212
K12C11.4	187322
C37A5.7	173286
Y71G12B.38	13179407
Y110A7A.11	172140
F32B4.1	185190
F43G9.10	172661
D1037.1	171936
F22D6.10	172445
Y95B8A.8	190806
T20F5.3	171976
K10C3.2	172837
F57B10.8	172368
ZK39.6	191214
T27A3.2	172296
C15A11.5	172494
F28C12.5	185057
Y39G10AR.8	171792
F39B2.9	13183089
F33H2.8	185238
F29D10.1	185117
C15C6.3	182630
ZK265.8	3565740
ZK265.8	13181108
C55C2.2	171813
F09C3.5	184229
Y48G1A.5	171621
M01B12.5	171883
C07F11.1	171635
VF39H2L.1	172663
R05D11.7	172652
Y73E7A.2	171723
H16D19.3	186747
F45H11.5	172913
Y54E5B.1	173351
F49D11.11	13182001
F17B5.4	173184
C03C11.2	172863
Y6B3B.1	189366
Y18H1A.9	171666
W10D5.2	172734
Y37H9A.2	189638
Y40B1A.2	189781
ZC334.1	173268
B0041.8	259374
W03G9.1	172119
W06H12.1	173014
Y71G12B.24	171737
F56F4.1	172299
Y47H9C.4	173064
F21F12.1	173364
Y18D10A.3	189472
Y54E10A.7	171889
F59C6.14	4362998
F37D6.1	172929
F02E9.5	172629
C18E3.5	172015
F22D6.15	3565467
K07A1.6	172797
C36F7.2	172790
F10G8.1	184322
C32E8.8	171950
F36F2.3	172720
R05D7.5	173097
T23H4.3	188819
F47B3.6	171982
Y71G12A.3	171758
T04D3.8	173199
T15D6.10	188536
T09E11.3	188331
ZK973.5	191479
F16A11.2	184556
C03D6.8	172815
T05F1.8	172809
Y53C10A.2	190191
M01D7.7	171751
C17E4.5	172768
C46H11.9	172130
C34B2.9	172972
T05F1.9	188139
Y119C1B.3	191027
Y105E8A.1	260216
Y48G1C.8	3564797
K02A11.4	3896721
Y39G10AR.20	171791
F35C12.3	185275
B0207.7	181836
F59C6.4	186604
Y6B3B.7	189369
Y63D3A.6	173278
Y105E8B.11	3565156
Y37E3.1	171762
ZK39.4	191212
B0511.17	13181911
W04A8.2	189181
C34B7.4	183194
C16C2.3	172822
Y106G6A.1	172850
T05F1.1	172803
D2005.1	172543
Y87G2A.2	173222
Y95B8A.11	190809
F57B10.1	266837
F31C3.6	173377
F33D11.7	185229
F47G6.2	171714
T22C1.4	188728
Y92H12BR.4	171709
B0414.8	172247
C44E4.4	172070
F49B2.6	173297
F33D11.5	185227
F26A3.3	172524
F30F8.3	172549
Y87G2A.9	173228
Y71G12B.22	190603
Y54E10A.12	171894
T08G11.4	172704
W09C3.6	172082
Y65B4BL.2	171642
C25A1.10	266845
T10E9.1	172366
C04F12.1	172816
K02B12.2	186868
F55A12.7	172180
F54C1.8	186220
B0207.2	181835
F26E4.1	172826
F32A7.3	173355
Y71F9AL.1	171864
ZK1053.5	191509
F59A3.3	172204
Y23H5A.4	189522
C49A1.3	173292
C26C6.4	182933
C17D12.6	173042
F46A8.6	185822
F22G12.3	184868
Y40B1B.3	189784
ZC334.8	3565916
F46A8.4	185820
Y23H5A.7	171821
T06G6.5	188197
M01G12.5	187382
F32A7.6	173358
Y65B4BL.4	171641
C34B2.3	172964
T05E7.2	188127
C41D11.10	13179984
C27A12.9	172285
T19A6.1	172623
T28F4.4	172502
K05C4.7	173337
F59C6.11	172935
Y71F9AL.11	190587
K06A5.1	172354
C17F3.1	172386
C48B6.10	172421
F56H1.10	13180346
Y18H1A.12	4363004
C32E8.6	171945
C17H1.11	NA
C01G8.9	3565337
Y71F9B.3	171835
T25G3.1	188905
C10G11.4	191860
F57B10.6	186441
T23G11.3	172532
T03F1.5	171960
Y110A7A.7	190947
F08A8.6	184169
Y106G6H.6	172923
ZK973.11	172039
W04A8.7	173257
F33D11.11	172259
F56H6.4	186415
C26C6.6	182934
Y6B3B.10	189370
F39H11.2	172676
H28O16.1	173134
C47B2.2	3565732
Y6B3A.1	173231
F57C9.5	172099
F09C3.1	173294
B0511.5	182018
CC4.2	173174
C17H1.8	182750
Y110A7A.6	172147
C04F12.10	172820
C43E11.1	172030
F55D12.2	172558
T20F10.1	172896
F53G12.5	171607
H32K16.1	186798
M01G12.14	173093
Y47D9A.2	172032
T22A3.6	188711
F55A12.3	172184
K08C9.2	173035
F26B1.8	13180558
F30A10.8	266844
Y48G10A.3	173217
D2092.3	191599
F21C3.2	172472
F10D11.6	172635
C48B6.2	172420
Y71F9AL.17	171860
F27C1.2	172196
Y37F4.3	260019
Y95B8A.4	190805
ZK849.2	3565651
Y18H1A.1	171660
M01E11.6	172213
Y18D10A.19	173160
Y37E3.15	171774
T10B11.5	188370
Y71G12B.6	171744
Y63D3A.9	190471
ZK484.5	172289
Y48G8AL.6	171696
T23G11.10	3565532
T26E3.1	188922
C54G4.5	172578
W04A4.5	173238
F41D3.9	185609
T09E11.4	188332
K08C9.9	7040159
R05D11.9	172650
T21G5.3	172414
E01A2.8	266828
C10H11.3	172087
E01A2.1	171998
ZC581.3	172383
C03D6.3	172814
Y48G1BM.1	171615
Y105E8B.3	173322
C54G6.2	183814
Y40B1A.3	189782
Y106G6H.7	172924
C36B1.12	172684
F25H2.8	172941
F20G4.1	172561
Y65B4BR.9	267057
ZC581.6	191201
F36A2.1	172691
B0205.6	172979
F32H2.9	172717
F48C1.6	172177
M04D5.1	13182108
C15C6.2	173099
Y51F10.2	245998
T06A4.3	171668
T09B4.2	172304
C30H7.2	172191
ZK524.1	172498
Y92H12A.1	171722
K04G2.1	172584
Y40B1A.4	189783
T10B11.7	188371
F21A9.2	184756
Y87G2A.15	3565288
F27C1.13	185012
Y54E10A.10	171892
T27A3.7	172295
Y18D10A.13	173156
F15C11.1	172435
T20F5.2	171975
C55B7.4	172358
F52A8.4	172485
K04H8.1	187014
Y53C10A.4	173079
H06O01.2	172432
C48E7.9	183583
D2030.10	172519
R06C7.7	172467
D2030.3	172512
Y54E10A.5	171891
T19B4.7	172233
T27F6.1	189003
Y119C1B.6	191029
C12C8.1	172757
K12C11.6	4926921
Y71G12B.17	171730
B0379.2	181943
C17E4.3	172767
Y71G12B.11	171736
Y26D4A.13	NA
T01G9.6	172610
F39B2.7	3564835
Y71A12B.25	13182888
T23H2.3	172347
T12F5.1	188455
T27C10.7	353386
F53B6.1	192065
W04A8.4	173253
C27C7.8	182960
ZK858.2	191443
T28F4.1	172501
C30F12.3	172428
Y105E8A.13	260217
F46A9.1	172772
F17B5.3	173183
F56F4.8	6418595
W04G5.10	173049
F42H11.1	185688
Y74C9A.2	171591
Y65B4A.6	190485
D1081.7	172638
Y71F9AM.4	171867
C44E4.3	172072
F15H9.2	184549
T27F6.6	173118
F32B5.4	171830
Y65B4BL.5	171643
B0511.8	172957
F55D12.6	172559
T09B4.10	172303
C17H1.9	3565285
R06C7.2	187640
F46F11.10	259376
DY3.2	172687
Y47G6A.10	171915
Y47G6A.23	171926
C30F8.2	172134
W02D9.1	173122
Y47D9A.5	172031
F57B10.3	172376
C24G7.4	171992
F25H5.6	172741
F43G9.21	13181209
C17D12.5	173043
ZC247.1	172895
T28F2.2	189048
Y48G8AR.2	171702
Y34D9A.11	259362
Y106G6H.15	190930
T12F5.3	171941
Y34D9A.4	171683
C44E4.6	172071
ZK1025.4	191493
C47F8.7	183563
Y53H1A.7	13182058
E03H4.7	184022
C04F12.6	182227
K03D10.1	173282
Y18D10A.20	173161
W01A8.1	172437
C27A12.6	172282
F23C8.7	184892
Y47G6A.25	171928
Y26D4A.6	189547
T28F2.8	189052
W10C8.1	189330
T08B2.12	172315
Y52B11B.1	173008
F56G4.6	186409
F55A12.8	172182
T08B2.4	188273
W05B5.2	189211
K03D10.3	173281
K05C4.4	187019
C53D5.6	3565440
F23C8.5	171800
F56H6.2	186413
B0041.1	181822
F41D3.6	185606
T05F1.15	13181571
Y48G1C.10	353378
F14B4.1	172750
M05B5.4	172457
D1007.4	183887
D1007.1	172059
Y48G1BM.8	190041
T06G6.9	173141
F54D7.2	172097
Y39G10AR.25	13179502
C37A5.3	13182956
F21F3.4	184785
K09H9.1	187238
C15C6.1	173098
K04G2.4	187006
C09H6.3	172598
C34G6.1	NA
ZK337.2	173366
C25A1.4	172881
F16A11.3	172761
T10E9.6	188384
T28B8.4	NA
F43G9.3	172656
W09C5.6	173235
F40E3.3	185533
C31H5.5	183103
C17H1.4	173179
F29D11.2	172521
W02D3.7	191700
F35E2.2	185285
F33D11.2	185225
W06D4.6	172728
W02A11.2	173143
F56H6.5	186416
Y18D10A.10	189475
F59A3.8	186579
T23B3.5	172387
F53G12.10	171602
W06D4.4	172727
Y106G6D.3	190916
Y71F9AL.10	171852
C36F7.5	183280
F47G4.5	173270
W04G5.7	189202
F53F10.4	171956
F26H9.4	172754
W09C3.1	189309
T24D1.4	172855
F49D11.6	186035
Y106G6E.6	172891
F17B5.10	13182703
F14B6.2	173102
B0511.12	172961
Y39G10AR.16	171795
F56A6.1	171653
Y106G6D.4	172876
C37A2.2	172402
T27A3.8	3896723
Y110A7A.15	172142
F48A9.3	185959
C35E7.11	3565137
B0025.4	172279
T02G6.11	7040170
W02D3.6	189112
T19B4.4	172231
ZC123.1	171671
Y110A7A.1	266830
R12E2.1	172012
T15D6.5	188532
C26C6.3	172506
ZK1053.1	191506
Y23H5A.8	NA
F33H2.1	173370
H05L14.1	172575
W03D8.9	171842
R12E2.4	172006
C53D5.1	171618
Y54E5A.4	173329
K05C4.8	187020
R05D11.4	172651
M01G12.1	187378
Y87G2A.6	173225
K05C4.11	173336
R09B3.1	173069
W04G5.3	189199
F52F12.3	172842
F09C3.4	184228
Y47H10A.3	190008
C06A5.9	172277
ZK858.5	172738
C34B2.5	172965
Y71G12B.27	171745
F28H1.3	171985
T23H4.2	172840
F46A9.6	172771
R119.3	171628
F55H12.6	172699
F55H12.6	13181292
F25D7.2	172916
C17E4.11	3565408
K07A1.11	172801
K07A1.3	172795
Y74C10AR.3	171807
M01G12.4	187381
F16C3.1	184568
ZK1225.5	173186
F40E3.5	171824
C09D4.2	182446
ZK973.4	191478
D1037.4	171935
K02B12.3	172641
ZK973.9	172036
F15D3.6	173040
W03D8.3	171848
Y71F9AR.4	4927045
C01G8.1	172170
T25G3.4	172509
ZK909.6	3565097
F48C1.7	172179
K02B12.6	186870
Y105E8A.28	3565614
F30A10.13	4363001
K04G2.8	172591
T26E3.9	188926
W09G3.8	3565298
F33E2.7	3564981
T22C1.7	266843
F25H5.3	172744
Y71F9AL.5	190586
T23D8.6	172860
T23D8.6	175025
T23D8.6	175028
T23D8.6	175034
T23D8.6	177521
T23D8.6	178048
T23D8.6	178056
T23D8.6	179261
T23D8.6	179265
T23D8.6	180073
T23D8.6	184112
T23D8.6	186671
T23D8.6	191669
T23D8.6	191676
T23D8.6	191678
T23D8.6	259800
R11A5.7	172557
C27C7.4	191496
C27C7.4	191722
C54C8.3	183770
F22G12.7	4363006
Y65B4A.2	171655
Y73E7A.7	190668
C35E7.4	172990
F33E2.3	185233
F36A2.13	172697
K07A1.8	172799
F44F1.7	173191
D2005.4	172545
ZK849.4	191437
K10C3.5	172838
F26A3.8	172523
B0207.5	172266
Y92H12BR.8	171710
C30F12.6	183056
ZK265.7	191278
W04C9.3	171637
C32E8.3	171948
K12C11.2	266820
Y105E8A.21	173313
W03G9.10	13180133
F25H2.4	172938
F37D6.3	185425
F02E9.9	172631
C43E11.12	259372
B0207.1	181834
ZK858.8	3564768
F56A3.1	172159
T21E3.3	171981
T03F1.2	171966
F32B4.5	185191
D2092.2	172381
F55A3.2	172985
F17B5.9	7040131
C43E11.5	172022
R06A10.5	4926918
F59C6.7	186607
C04F12.8	182228
Y106G6G.4	260220
Y39G10AR.32	13179495
K02F2.4	186900
W01A8.8	4926920
F26B1.3	172329
Y37E3.9	171768
F22D6.6	172444
T15D6.12	173110
T21G5.2	172416
Y71A12B.5	190575
Y48G1A.6	171624
F26E4.4	259393
Y48G1C.4	171594
Y34D9A.1	171682
Y71A12B.15	3565560
W02D9.9	189123
Y18H1A.15	3564878
Y105E8A.3	173299
M01D7.9	4926910
F13G3.10	3565846
Y65B4BR.2	171648
W03G9.4	172118
